,date,cape,caey,p-cape,p-caey,ern_cape,ern_caey
1664,2009-09,18.957235001498532,0.052750308782950256,17.036232998684927,0.05869842236116357,15.326793216151355,0.0652452203078072
1665,2009-10,19.454859995971532,0.05140103810600886,17.467379701368035,0.05724957132074484,15.200416876570506,0.06578766938565822
1666,2009-11,19.878981730369507,0.050304387496482306,17.83424279417439,0.05607190681101712,16.002712519411933,0.06248940601707116
1667,2009-12,20.35602390866141,0.04912550724478683,18.251569775882945,0.054789807796224124,16.323071333715937,0.061262980449914545
1668,2010-01,20.555208999315386,0.04864946885401682,18.42083112788431,0.0542863670513901,15.950465938855451,0.06269409331573146
1669,2010-02,19.93950951447928,0.050151684988732535,17.862243145015462,0.05598401006421494,16.35995302517975,0.061124869885683115
1670,2010-03,21.01685669387595,0.04758085448103129,18.820432242295517,0.05313374247338915,17.138919498837872,0.05834673533928474
1671,2010-04,21.81232627589056,0.04584563734063123,19.525882204139396,0.051214075223090544,17.379649878004095,0.0575385584300874
1672,2010-05,20.481921992207216,0.04882354304349325,18.330182098961014,0.054554831730595936,15.676728627213503,0.06378881868657743
1673,2010-06,19.73767038640517,0.05066454046617253,17.659383583370946,0.05662711811422769,15.069634141243265,0.06635861167081383
1674,2010-07,19.661373787075853,0.05086114586038423,17.5869114936466,0.05686046696495046,16.391057467218115,0.061008876455956915
1675,2010-08,19.7607784953293,0.050605293725465426,17.671993846326508,0.05658671051472049,15.224005042616888,0.0656857375704145
1676,2010-09,20.36804901015769,0.049096504014758256,18.21235866625597,0.05490776995583826,16.485285646324336,0.06066015606001746
1677,2010-10,21.215327582282384,0.04713573222574856,18.96902103598776,0.05271753339841915,17.001684034916572,0.05881770287850824
1678,2010-11,21.664346923655074,0.04615878814736439,19.3696534328316,0.051627149833512145,16.84883698943746,0.05935127751707137
1679,2010-12,22.34811093641199,0.04474651136489082,19.98116491761321,0.05004713209280953,17.806780452098224,0.05615838318948708
1680,2011-01,22.91775020823047,0.043634300527495465,20.489922483275247,0.04880447941256209,18.074147803359516,0.0553276431552765
1681,2011-02,23.417402668318182,0.04270328414145253,20.936267128585026,0.047764006537472224,18.5046307150721,0.05404052722789522
1682,2011-03,22.820284350442748,0.04382066343448514,20.404934090757056,0.049007754475079435,18.297126307207822,0.05465339109595959
1683,2011-04,23.050275082328778,0.04338343019457665,20.61067910346252,0.048518537161252664,18.587623578632748,0.05379923881983181
1684,2011-05,22.95216011653813,0.04356888392737606,20.51859144836347,0.04873628886839396,18.190945004517456,0.05497240521323464
1685,2011-06,21.98377603650935,0.0454880907783658,19.647453974186778,0.050897179925389835,17.726528814921522,0.05641262372575943
1686,2011-07,22.477751898817864,0.044488434808847205,20.081800215421577,0.04979633246386258,17.086631697828096,0.05852528559664052
1687,2011-08,19.920115658942144,0.050200511740056075,17.78878374067506,0.056215197990936466,15.983961157418166,0.06256271459568077
1688,2011-09,19.55875070664133,0.051128009912230335,17.45810622420069,0.057279981411373526,14.651494845234215,0.06825242137837399
1689,2011-10,20.009829528042935,0.049975438251412485,17.850627922433016,0.05602043829188174,16.03737215390435,0.062354355215018614
1690,2011-11,20.1946719510456,0.04951801160346277,18.003278483598613,0.0555454386216945,15.758560252431664,0.06345757378728127
1691,2011-12,20.36830481461173,0.04909588741438238,18.144291372826213,0.05511375338127833,15.9614329906159,0.06265101639607944
1692,2012-01,21.053104764221093,0.04749893239972186,18.739846209886743,0.053362230874254526,16.186283038288742,0.06178070639408037
1693,2012-02,21.633602997690293,0.046224385281858266,19.241891185463157,0.05196994361736537,16.63321972692875,0.060120651107676164
1694,2012-03,21.88931752078957,0.045684384588520914,19.45362025956421,0.051404313781048455,17.072595697017775,0.05857340135892043
1695,2012-04,21.621165046578945,0.04625097666317603,19.200291310492446,0.052082543115037364,16.62798052448876,0.060139594133349863
1696,2012-05,20.793164047357568,0.04809272882772652,18.451067218598105,0.05419740702001405,15.469520715348805,0.06464324386002493
1697,2012-06,20.405442311115078,0.04900653388215401,18.094389159040517,0.055265750681634314,15.977483032478883,0.06258808086149796
1698,2012-07,20.859653326000053,0.04793943525195465,18.48714191922773,0.0540916494485251,15.987777241998861,0.06254778164991344
1699,2012-08,21.274985586129944,0.04700355710943193,18.84560102664951,0.053062780995198976,16.070128810609358,0.06222725478963235
1700,2012-09,21.652722846609603,0.04618356809368115,19.172536345801532,0.05215793998059017,16.292301246821612,0.06137868339471597
1701,2012-10,21.445111385318043,0.04663067409780998,18.980193865911737,0.05268650083685348,15.75819465089609,0.06345904604897966
1702,2012-11,20.76735860837525,0.04815248866539584,18.36953927982607,0.054437946688092896,15.699394620480255,0.06369672361095216
1703,2012-12,21.10304177000379,0.047386533699678136,18.65451843936351,0.053606315448479616,15.680766148277261,0.06377239418941677
1704,2013-01,21.764200215482788,0.04594701344865464,19.227499358264147,0.05200884323889946,16.30633842472541,0.06132584605773257
1705,2013-02,21.919510595892493,0.04562145653869619,19.355566611938336,0.05166472364509387,16.272870317759725,0.06145197377432731
1706,2013-03,22.286616354779802,0.044869978649115586,19.671089887923998,0.05083602411953269,16.70548923762949,0.059860563541442265
1707,2013-04,22.46467002802523,0.04451434179769725,19.81989973592434,0.050454342016042646,16.999081640947477,0.05882670729642211
1708,2013-05,23.279460191201267,0.042956322517218905,20.530260398949594,0.04870858822867945,17.227343402637576,0.05804725526321696
1709,2013-06,22.798782351355932,0.04386199160064029,20.09795726421649,0.04975630044653618,16.909293216913525,0.05913907738022721
1710,2013-07,23.364990499577456,0.04279907582321014,20.589613191705254,0.04856817807548034,17.502155364236987,0.05713582008552781
1711,2013-08,23.231956971661866,0.043044156857719354,20.466353037944305,0.048860683588620564,16.810534666461315,0.05948650770728305
1712,2013-09,23.319182325771802,0.042883150276449615,20.537408205577407,0.04869163576971835,17.196850631056417,0.05815018234757844
1713,2013-10,23.71608097429174,0.04216548261426503,20.883633127791605,0.04788438840506234,17.85373910917295,0.05601067618862073
1714,2013-11,24.526398171151154,0.04077239523805157,21.596535991343885,0.046303722059908604,18.229369371559905,0.054856532862849604
1715,2013-12,24.752460242630928,0.04040002449040235,21.796847708879586,0.04587819364323129,18.526286309666396,0.053977358618183154
1716,2014-01,24.754132200707026,0.04039729576831774,21.798084080310485,0.04587559146554849,17.747013935383265,0.056347507453422416
1717,2014-02,24.49029322279399,0.04083250416410957,21.565754128053683,0.04636981364352828,18.411861563097847,0.054312813322703865
1718,2014-03,24.858158027956424,0.040228242127810204,21.891189578695116,0.04568047781986308,18.429442627466546,0.05426100073746331
1719,2014-04,24.692484877540195,0.04049815176396364,21.74750652263341,0.04598228302445911,18.441263309791786,0.05422621992870892
1720,2014-05,24.8518009195563,0.04023853254083824,21.892764484278946,0.04567719169125917,18.727435687805457,0.05339759359852771
1721,2014-06,25.467269485571606,0.03926608624322865,22.439809898803066,0.04456365737988448,18.99687460330346,0.05264023798030993
1722,2014-07,25.725653699076418,0.03887170416337763,22.674342383599395,0.04410271235576434,18.629792603118197,0.05367746283083275
1723,2014-08,25.525428828609968,0.039176618998822,22.506285194990028,0.04443203271158242,19.270530499486235,0.05189270736613404
1724,2014-09,25.824557070707232,0.038722832583808334,22.77762245520255,0.04390273839891458,18.910007381333543,0.05288205233526881
1725,2014-10,25.074365198090778,0.039881368565061116,22.123398562749355,0.04520101182301018,19.290269152776716,0.05183960846166089
1726,2014-11,26.51635864074221,0.03771256881642514,23.40079732080229,0.04273358665053022,19.742618304698574,0.05065184285926293
1727,2014-12,26.706811260545084,0.03744363152321877,23.57237019789,0.042422547737245006,19.669101171408162,0.0508411640819481
1728,2015-01,26.40936175879534,0.0378653603647563,23.314276761928173,0.04289217333273591,19.136699908166914,0.05225561381005055
1729,2015-02,26.916254237308177,0.037152272050318076,23.76534363906084,0.04207807870097005,20.095636334136806,0.049762047012230345
1730,2015-03,26.655273913755302,0.037516027906355734,23.53871186791221,0.04248320832556655,19.645449803506,0.0509023723051399
1731,2015-04,26.724850113527495,0.03741835766157668,23.606034165146358,0.04236205001670597,19.768693871928267,0.05058503138743068
1732,2015-05,26.748925776218737,0.03738467886022753,23.63263862679188,0.042314360905359026,19.884402398280265,0.05029067406554228
1733,2015-06,26.44778644201328,0.03781034765206147,23.37088894352099,0.042788274011170024,19.394746303537538,0.051560354765641005
1734,2015-07,26.339879964010766,0.037965245147902726,23.279446960880424,0.04295634693042468,19.737697620824672,0.050664470558355754
1735,2015-08,25.65940164974539,0.038972070107095524,22.682465234216185,0.04408691866929498,18.50292683492711,0.054045503661201685
1736,2015-09,24.468232914427222,0.04086931833194907,21.63457863593296,0.04622230073568874,18.050715267119255,0.05539946673590136
1737,2015-10,25.468515257453063,0.03926416557429125,22.526847154793288,0.044391476229607166,19.528421762368414,0.051207415129010385
1738,2015-11,26.211040135835912,0.03815186252882781,23.18952513975694,0.04312291838548969,19.53626960554637,0.05118684478617652
1739,2015-12,25.95830146739964,0.03852332176879424,22.971058033711806,0.04353304051264955,19.234005211654097,0.05199125137982644
1740,2016-01,24.201238846607165,0.041320198785616824,21.421279696840696,0.04668255184341225,18.281715894888688,0.054699460693379776
1741,2016-02,24.000383562869132,0.04166600076954998,21.249594676785254,0.0470597211481158,18.25774745249775,0.0547712691613113
1742,2016-03,25.372754003121443,0.039412355469058524,22.471291400125146,0.0445012252386363,19.443718119764835,0.05143049255499568
1743,2016-04,25.923450213761853,0.038575112176585775,22.966270006036336,0.043542116318286125,19.464942051313216,0.05137441444026977
1744,2016-05,25.697077452395018,0.03891493115715375,22.77443951656448,0.04390887421280652,19.745547555112513,0.05064432866239155
1745,2016-06,25.84454953304592,0.0386928779207917,22.916917976630675,0.04363588511420869,19.742550822686223,0.050652015992325425
1746,2016-07,26.699664809760332,0.037453653711579174,23.688858132832177,0.04221393848503084,20.487024117912885,0.04881138393963461
1747,2016-08,26.95677640201154,0.03709642373727517,23.93098292162722,0.0417868335485822,20.467401683201885,0.048858180216432914
1748,2016-09,26.74001636691761,0.037397134926109715,23.752119647778596,0.042101505668927716,20.451488531326163,0.04889619640488612
1749,2016-10,26.537131621356426,0.037683047824024235,23.584098838367495,0.04240145052195773,20.04829280520872,0.049879558809126694
1750,2016-11,26.861300772833804,0.0372282790195831,23.884704842400193,0.041867798099175055,20.74986879026246,0.04819307582654604
1751,2016-12,27.87364821695778,0.035876179257784406,24.79795174124488,0.04032591120567279,21.108548293706175,0.04737417211671372
1752,2017-01,28.069307881885116,0.035626101085497824,24.98609818303288,0.04002225528270206,21.441508949563424,0.04663850862139818
1753,2017-02,28.65659059109668,0.0348959865557311,25.523555114146713,0.039179495000903654,22.265037088986027,0.044913466615992104
1754,2017-03,29.082240827402114,0.03438524582527257,25.921700271876006,0.038577716334640265,22.315604611507627,0.04481169197111172
1755,2017-04,28.896988778896162,0.03460568184634908,25.773450712850668,0.038799616362639365,22.52748066462281,0.04439022786824101
1756,2017-05,29.302796989559308,0.03412643510980551,26.15116775932909,0.03823921016464983,22.831592245181533,0.043798960197839194
1757,2017-06,29.73583887553822,0.03362945313853702,26.554705944141027,0.03765810858924754,22.954729276018405,0.04356400757227551
1758,2017-07,29.978628419680025,0.03335709646220944,26.786924004725414,0.03733164733000297,19.254889438417983,0.051934860659587447
1759,2017-08,29.88233284587905,0.0334645894334152,26.71827670220811,0.03742756357925419,19.205938878808897,0.052067228075132636
1760,2017-09,30.12548855433989,0.03319448241299774,26.949042280619697,0.0371070700616009,19.490038389045548,0.05130826220240048
1761,2017-10,30.857875115984893,0.032406638378090505,27.61202669719005,0.03621610289482175,19.896615876819073,0.050259803284691686
1762,2017-11,31.21598314754535,0.03203487121560143,27.94024563354051,0.03579066602047202,20.365954475069536,0.04910155334109798
1763,2017-12,31.982769776720954,0.03126683545487865,28.62937347993588,0.034929161153345635,20.47728260391578,0.048834604636885486
1764,2018-01,33.18754283978667,0.030131787846648182,29.713663886796603,0.033654550438808536,21.521656337868677,0.04646482521145171
1765,2018-02,31.90852241600745,0.031339589685868155,28.57320648144753,0.034997822195744675,20.635628017359252,0.04845987721618032
1766,2018-03,31.66907451478255,0.031576546372809794,28.363274817897793,0.03525685966872133,20.0504954071461,0.04987407940272612
1767,2018-04,30.817714049471803,0.03244887010096518,27.599666912304908,0.03623232132392745,20.032823913520044,0.04991807467169446
1768,2018-05,31.07296689499114,0.03218231472325859,27.82290041351198,0.03594161590408301,20.35894590169833,0.0491184565658962
1769,2018-06,31.440034526471084,0.03180658084704218,28.14506560856449,0.03553020674770436,20.35346822847499,0.04913167568173841
1770,2018-07,31.680434480782875,0.03156522365899347,28.35476375713407,0.035267442485688125,20.970290249586117,0.047686512112999326
1771,2018-08,32.16911422190269,0.031085717595517107,28.783636434409804,0.03474196188791962,21.493087333153255,0.04652658710679932
1772,2018-09,32.388097882048,0.030875539639340095,28.97084664947135,0.034517458605865345,21.477699672555094,0.04655992099926012
1773,2018-10,30.782131293621035,0.032486379531726235,27.51595712791797,0.036342548265762116,19.80560329678078,0.0504907618826507
1774,2018-11,29.914250061008175,0.033428884159240654,26.702925109300107,0.03744908079945592,20.006964595130036,0.04998259457326242
1775,2018-12,27.997190743598882,0.03571786930903538,24.937758823588037,0.04009983443476579,18.00750707050381,0.055532395244092064
