date,home_price_index,building_cost_index,population_millions
1992-06,76.60,40.35539959,256.922
1992-07,76.71,40.35539959,256.922
1992-08,76.73,40.35539959,256.922
1992-09,76.63,40.35539959,256.922
1992-10,76.60,40.35539959,256.922
1992-11,76.58,40.35539959,256.922
1992-12,76.46,40.35539959,256.922
1993-01,76.39,41.46954328,260.282
1993-02,76.33,41.46954328,260.282
1993-03,76.38,41.46954328,260.282
1993-04,76.66,41.46954328,260.282
1993-05,77.03,41.46954328,260.282
1993-06,77.52,41.46954328,260.282
1993-07,77.88,41.46954328,260.282
1993-08,78.13,41.46954328,260.282
1993-09,78.20,41.46954328,260.282
1993-10,78.17,41.46954328,260.282
1993-11,78.17,41.46954328,260.282
1993-12,78.11,41.46954328,260.282
1994-01,78.20,42.31211624,263.455
1994-02,78.20,42.31211624,263.455
1994-03,78.35,42.31211624,263.455
1994-04,78.70,42.31211624,263.455
1994-05,79.21,42.31211624,263.455
1994-06,79.70,42.31211624,263.455
1994-07,80.06,42.31211624,263.455
1994-08,80.32,42.31211624,263.455
1994-09,80.34,42.31211624,263.455
1994-10,80.30,42.31211624,263.455
1994-11,80.17,42.31211624,263.455
1994-12,80.08,42.31211624,263.455
1995-01,80.03,41.47385215,266.588
1995-02,79.99,41.47385215,266.588
1995-03,80.08,41.47385215,266.588
1995-04,80.37,41.47385215,266.588
1995-05,80.69,41.47385215,266.588
1995-06,81.07,41.47385215,266.588
1995-07,81.41,41.47385215,266.588
1995-08,81.65,41.47385215,266.588
1995-09,81.74,41.47385215,266.588
1995-10,81.73,41.47385215,266.588
1995-11,81.63,41.47385215,266.588
1995-12,81.51,41.47385215,266.588
1996-01,81.43,41.40144454,269.714
1996-02,81.40,41.40144454,269.714
1996-03,81.67,41.40144454,269.714
1996-04,82.12,41.40144454,269.714
1996-05,82.60,41.40144454,269.714
1996-06,83.05,41.40144454,269.714
1996-07,83.42,41.40144454,269.714
1996-08,83.64,41.40144454,269.714
1996-09,83.70,41.40144454,269.714
1996-10,83.63,41.40144454,269.714
1996-11,83.56,41.40144454,269.714
1996-12,83.49,41.40144454,269.714
1997-01,83.53,42.35255108,272.958
1997-02,83.60,42.35255108,272.958
1997-03,83.91,42.35255108,272.958
1997-04,84.32,42.35255108,272.958
1997-05,84.86,42.35255108,272.958
1997-06,85.40,42.35255108,272.958
1997-07,85.84,42.35255108,272.958
1997-08,86.15,42.35255108,272.958
1997-09,86.31,42.35255108,272.958
1997-10,86.41,42.35255108,272.958
1997-11,86.63,42.35255108,272.958
1997-12,86.85,42.35255108,272.958
1998-01,87.16,42.18541558,276.154
1998-02,87.37,42.18541558,276.154
1998-03,87.88,42.18541558,276.154
1998-04,88.56,42.18541558,276.154
1998-05,89.37,42.18541558,276.154
1998-06,90.19,42.18541558,276.154
1998-07,90.86,42.18541558,276.154
1998-08,91.41,42.18541558,276.154
1998-09,91.75,42.18541558,276.154
1998-10,92.00,42.18541558,276.154
1998-11,92.20,42.18541558,276.154
1998-12,92.44,42.18541558,276.154
1999-01,92.71,42.28750565,279.328
1999-02,92.98,42.28750565,279.328
1999-03,93.61,42.28750565,279.328
1999-04,94.44,42.28750565,279.328
1999-05,95.36,42.28750565,279.328
1999-06,96.36,42.28750565,279.328
1999-07,97.19,42.28750565,279.328
1999-08,97.90,42.28750565,279.328
1999-09,98.40,42.28750565,279.328
1999-10,98.83,42.28750565,279.328
1999-11,99.15,42.28750565,279.328
1999-12,99.54,42.28750565,279.328
2000-01,100.00,42.30195189,282.398
2000-02,100.57,42.30195189,282.398
2000-03,101.47,42.30195189,282.398
2000-04,102.54,42.30195189,282.398
2000-05,103.70,42.30195189,282.398
2000-06,104.86,42.30195189,282.398
2000-07,105.72,42.30195189,282.398
2000-08,106.52,42.30195189,282.398
2000-09,107.14,42.30195189,282.398
2000-10,107.73,42.30195189,282.398
2000-11,108.29,42.30195189,282.398
2000-12,108.79,42.30195189,282.398
2001-01,109.21,41.18325688,285.225
2001-02,109.64,41.18325688,285.225
2001-03,110.39,41.18325688,285.225
2001-04,111.25,41.18325688,285.225
2001-05,112.20,41.18325688,285.225
2001-06,113.27,41.18325688,285.225
2001-07,114.23,41.18325688,285.225
2001-08,114.99,41.18325688,285.225
2001-09,115.46,41.18325688,285.225
2001-10,115.68,41.18325688,285.225
2001-11,115.84,41.18325688,285.225
2001-12,116.06,41.18325688,285.225
2002-01,116.44,41.42597574,287.955
2002-02,116.92,41.42597574,287.955
2002-03,117.93,41.42597574,287.955
2002-04,119.21,41.42597574,287.955
2002-05,120.79,41.42597574,287.955
2002-06,122.33,41.42597574,287.955
2002-07,123.69,41.42597574,287.955
2002-08,124.73,41.42597574,287.955
2002-09,125.49,41.42597574,287.955
2002-10,126.14,41.42597574,287.955
2002-11,126.64,41.42597574,287.955
2002-12,127.15,41.42597574,287.955
2003-01,127.65,41.30592773,290.626
2003-02,128.33,41.30592773,290.626
2003-03,129.31,41.30592773,290.626
2003-04,130.49,41.30592773,290.626
2003-05,131.84,41.30592773,290.626
2003-06,133.23,41.30592773,290.626
2003-07,134.65,41.30592773,290.626
2003-08,135.97,41.30592773,290.626
2003-09,137.08,41.30592773,290.626
2003-10,137.98,41.30592773,290.626
2003-11,138.77,41.30592773,290.626
2003-12,139.63,41.30592773,290.626
2004-01,140.71,43.87587144,293.262
2004-02,142.03,43.87587144,293.262
2004-03,144.08,43.87587144,293.262
2004-04,146.18,43.87587144,293.262
2004-05,148.33,43.87587144,293.262
2004-06,150.52,43.87587144,293.262
2004-07,152.34,43.87587144,293.262
2004-08,153.81,43.87587144,293.262
2004-09,155.11,43.87587144,293.262
2004-10,156.30,43.87587144,293.262
2004-11,157.50,43.87587144,293.262
2004-12,158.67,43.87587144,293.262
2005-01,160.13,45.13532179,295.993
2005-02,161.92,45.13532179,295.993
2005-03,164.58,45.13532179,295.993
2005-04,167.00,45.13532179,295.993
2005-05,169.54,45.13532179,295.993
2005-06,172.02,45.13532179,295.993
2005-07,174.10,45.13532179,295.993
2005-08,175.92,45.13532179,295.993
2005-09,177.61,45.13532179,295.993
2005-10,178.75,45.13532179,295.993
2005-11,179.67,45.13532179,295.993
2005-12,180.11,45.13532179,295.993
2006-01,180.83,45.25940654,298.818
2006-02,181.50,45.25940654,298.818
2006-03,182.75,45.25940654,298.818
2006-04,183.65,45.25940654,298.818
2006-05,184.38,45.25940654,298.818
2006-06,184.55,45.25940654,298.818
2006-07,184.61,45.25940654,298.818
2006-08,184.40,45.25940654,298.818
2006-09,184.20,45.25940654,298.818
2006-10,184.05,45.25940654,298.818
2006-11,183.63,45.25940654,298.818
2006-12,183.23,45.25940654,298.818
2007-01,182.72,45.84027867,301.696
2007-02,182.47,45.84027867,301.696
2007-03,182.19,45.84027867,301.696
2007-04,182.13,45.84027867,301.696
2007-05,181.88,45.84027867,301.696
2007-06,181.54,45.84027867,301.696
2007-07,180.99,45.84027867,301.696
2007-08,180.23,45.84027867,301.696
2007-09,179.12,45.84027867,301.696
2007-10,177.53,45.84027867,301.696
2007-11,175.16,45.84027867,301.696
2007-12,173.34,45.84027867,301.696
2008-01,171.08,45.95600707,304.543
2008-02,169.19,45.95600707,304.543
2008-03,167.91,45.95600707,304.543
2008-04,167.33,45.95600707,304.543
2008-05,167.02,45.95600707,304.543
2008-06,166.54,45.95600707,304.543
2008-07,165.71,45.95600707,304.543
2008-08,164.28,45.95600707,304.543
2008-09,161.91,45.95600707,304.543
2008-10,159.16,45.95600707,304.543
2008-11,156.07,45.95600707,304.543
2008-12,152.55,45.95600707,304.543
2009-01,149.36,46.72833155,307.240
2009-02,147.62,46.72833155,307.240
2009-03,146.52,46.72833155,307.240
2009-04,146.94,46.72833155,307.240
2009-05,148.17,46.72833155,307.240
2009-06,149.80,46.72833155,307.240
2009-07,150.75,46.72833155,307.240
2009-08,150.67,46.72833155,307.240
2009-09,149.63,46.72833155,307.240
2009-10,148.58,46.72833155,307.240
2009-11,147.94,46.72833155,307.240
2009-12,146.66,46.72833155,307.240
2010-01,145.00,46.62120642,309.774
2010-02,143.05,46.62120642,309.774
2010-03,143.60,46.62120642,309.774
2010-04,145.40,46.62120642,309.774
2010-05,147.04,46.62120642,309.774
2010-06,147.70,46.62120642,309.774
2010-07,147.56,46.62120642,309.774
2010-08,146.43,46.62120642,309.774
2010-09,144.61,46.62120642,309.774
2010-10,143.13,46.62120642,309.774
2010-11,141.82,46.62120642,309.774
2010-12,140.63,46.62120642,309.774
2011-01,139.04,47.68455072,312.010
2011-02,137.74,47.68455072,312.010
2011-03,137.79,47.68455072,312.010
2011-04,139.16,47.68455072,312.010
2011-05,140.69,47.68455072,312.010
2011-06,141.94,47.68455072,312.010
2011-07,142.34,47.68455072,312.010
